id,lat,lon,time,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,rain,showers,snowfall,snow_depth,windspeed_10m,windspeed_80m,windspeed_120m,windspeed_180m,winddirection_10m,winddirection_80m,winddirection_120m,winddirection_180m,windgusts_10m,temperature_80m,temperature_120m,temperature_180m,visibility
point20,39.762035,-86.604858,2025-10-14T02:00,62,9.3,15.1,,0.0,0.0,0.0,0.0,8.4,,,,10,,,,15.5,,,,
point21,40.421356,-84.793396,2025-10-14T02:00,75,10.1,13.6,,0.0,0.0,0.0,0.0,6.3,,,,5,,,,11.2,,,,
point22,41.017593,-83.050293,2025-10-14T03:00,94,11.7,12.2,,0.0,0.0,0.0,0.0,6.8,,,,58,,,,11.5,,,,
point23,41.345123,-81.993896,2025-10-14T03:00,92,11.3,12.0,,0.0,0.0,0.0,0.0,6.4,,,,22,,,,8.6,,,,
point24,41.398773,-80.618301,2025-10-14T03:00,93,11.2,11.4,,0.0,0.0,0.0,0.0,8.4,,,,25,,,,19.4,,,,
point25,41.360184,-80.495728,2025-10-14T03:00,93,11.2,11.4,,0.0,0.0,0.0,0.0,8.4,,,,25,,,,19.4,,,,
point26,41.281677,-80.400757,2025-10-14T03:00,92,11.1,11.8,,0.0,0.0,0.0,0.0,6.3,,,,39,,,,15.1,,,,
point27,41.217773,-80.295471,2025-10-14T03:00,88,10.6,11.5,,0.0,0.0,0.0,0.0,7.9,,,,57,,,,15.5,,,,
point28,41.193146,-80.163368,2025-10-14T03:00,86,9.9,10.8,,0.0,0.0,0.0,0.0,8.9,,,,63,,,,16.6,,,,
point29,41.214935,-80.033997,2025-10-14T03:00,88,9.7,10.3,,0.0,0.0,0.0,0.0,8.5,,,,62,,,,15.8,,,,
point30,41.295319,-79.88562,2025-10-14T03:00,90,9.6,9.8,,0.0,0.0,0.0,0.0,8.8,,,,64,,,,17.6,,,,
point31,41.319302,-79.759247,2025-10-14T03:00,87,9.4,10.1,,0.0,0.0,0.0,0.0,9.0,,,,57,,,,17.6,,,,
point32,41.264465,-78.851562,2025-10-14T03:00,90,8.5,8.0,,0.0,0.0,0.0,0.0,11.4,,,,33,,,,22.3,,,,
point33,41.059959,-76.935822,2025-10-14T03:00,91,10.3,9.6,,0.2,0.0,0.0,0.0,15.5,,,,356,,,,27.7,,,,
point34,40.766495,-75.613716,2025-10-14T03:00,79,8.8,8.9,,0.0,0.0,0.0,0.0,21.0,,,,38,,,,40.0,,,,
point35,40.646294,-75.121765,2025-10-14T04:00,86,9.7,9.2,,0.0,0.0,0.0,0.0,19.4,,,,27,,,,42.5,,,,
point36,40.561478,-74.984436,2025-10-14T04:00,86,10.2,9.7,,0.0,0.0,0.0,0.0,20.1,,,,34,,,,42.1,,,,
point37,40.460178,-74.647728,2025-10-14T04:00,86,10.8,9.9,,0.0,0.0,0.0,0.0,23.3,,,,39,,,,46.4,,,,
point38,40.404144,-74.402466,2025-10-14T04:00,89,11.6,10.6,,0.1,0.0,0.0,0.0,22.8,,,,39,,,,48.6,,,,
point39,40.491135,-74.238861,2025-10-14T04:00,88,11.7,10.9,,0.0,0.0,0.0,0.0,22.5,,,,28,,,,47.2,,,,
point40,40.584335,-74.054909,2025-10-14T04:00,87,11.7,10.7,,0.0,0.0,0.0,0.0,24.9,,,,27,,,,50.4,,,,
point41,40.618038,-74.008713,2025-10-14T04:00,86,11.9,10.7,,0.0,0.0,0.0,0.0,27.0,,,,28,,,,54.4,,,,
point42,40.666489,-73.968811,2025-10-14T04:00,87,11.6,11.2,,0.0,0.0,0.0,0.0,21.5,,,,30,,,,49.3,,,,
point43,40.74424,-73.904716,2025-10-14T04:00,87,11.5,11.3,,0.0,0.0,0.0,0.0,18.6,,,,31,,,,45.4,,,,
point44,40.780392,-73.873367,2025-10-14T04:00,87,11.2,11.0,,0.1,0.0,0.0,0.0,18.7,,,,29,,,,44.6,,,,
point45,40.77705,-73.869888,2025-10-14T04:00,87,11.2,11.0,,0.1,0.0,0.0,0.0,18.7,,,,29,,,,44.6,,,,
point46,40.774132,-73.863762,2025-10-14T04:00,87,11.2,11.0,,0.1,0.0,0.0,0.0,18.7,,,,29,,,,44.6,,,,
point47,40.771568,-73.861908,2025-10-14T07:00,87,10.3,10.0,,0.1,0.0,0.0,0.0,16.7,,,,27,,,,40.0,,,,
point48,40.77634,-73.869774,2025-10-14T11:00,84,9.8,10.3,,0.0,0.0,0.0,0.0,14.5,,,,12,,,,34.6,,,,
point49,40.77684,-73.877983,2025-10-14T11:00,84,9.8,10.3,,0.0,0.0,0.0,0.0,14.5,,,,12,,,,34.6,,,,
point50,40.779476,-73.883118,2025-10-14T12:00,83,9.6,10.2,,0.1,0.0,0.0,0.0,14.3,,,,6,,,,33.8,,,,
